Index	Items	Price	PriceWatts	PriceAlternate	Pouch	EffectField	ItemSprite	GroupType	CanUseOnPokemon	GroupIndex	Boost0	Boost1	Boost2	Boost3	ItemID	Data
101	贝壳化石	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	101	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
102	甲壳化石	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	102	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
103	秘密琥珀	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	103	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
104	盾甲化石	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	104	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
105	头盖化石	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	105	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
106	贵重骨头	5000	0	0	Treasures	0	106	None	False	0	0	0	0	0	106	136|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|6|100|0|0|0|10|0|150|0|106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
107	光之石	3000	0	0	Items	6	107	None	True	0	8	0	0	0	107	184|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|80|6|0|1|2|0|54|0|107|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
108	暗之石	3000	0	0	Items	6	108	None	True	0	8	0	0	0	108	184|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|80|6|0|1|2|0|55|0|108|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
109	觉醒之石	3000	0	0	Items	6	109	None	True	0	8	0	0	0	109	184|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|80|6|0|1|2|0|56|0|109|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
110	浑圆之石	2000	0	0	Items	0	110	None	False	0	0	0	0	0	110	208|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|4|80|0|0|0|2|0|57|0|110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
111	楔石	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	111	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
112	白金宝珠	0	0	0	Items	0	112	None	False	0	0	0	0	0	112	0|0|0|0|0|0|0|0|0|0|0|0|2|20|0|0|159|4|60|0|0|0|2|0|240|0|112|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
113	茶	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	113	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
114	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	114	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
115	马志士的签名	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	115	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
116	水流卡带	0	0	0	Items	0	116	None	False	0	0	0	0	0	116	0|0|0|0|0|0|0|0|0|0|0|0|190|0|0|0|159|4|70|0|0|0|2|0|80|0|116|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
117	闪电卡带	0	0	0	Items	0	117	None	False	0	0	0	0	0	117	0|0|0|0|0|0|0|0|0|0|0|0|190|0|0|0|159|4|70|0|0|0|2|0|81|0|117|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
118	火焰卡带	0	0	0	Items	0	118	None	False	0	0	0	0	0	118	0|0|0|0|0|0|0|0|0|0|0|0|190|0|0|0|159|4|70|0|0|0|2|0|82|0|118|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
119	冰冻卡带	0	0	0	Items	0	119	None	False	0	0	0	0	0	119	0|0|0|0|0|0|0|0|0|0|0|0|190|0|0|0|159|4|70|0|0|0|2|0|83|0|119|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
120	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	120	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
121	宝可梦盒	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	121	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
122	回复口袋	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	122	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
123	招式学习器盒	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	123	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
124	糖果罐	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	124	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
125	强化口袋	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	125	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
126	换装箱	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	126	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
127	捕捉口袋	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	127	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
128	对战口袋	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	128	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
129	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	129	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
130	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	130	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
131	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	131	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
132	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	132	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
133	？？？	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	133	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
134	心形甜点	3000	0	0	Medicine	1	134	None	True	0	0	0	0	0	134	184|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|159|32|30|1|2|1|1|0|43|0|134|0|0|0|0|0|0|0|0|4|12|0|0|0|0|0|0|20|0|3|3|0
135	金刚宝珠	0	0	0	Items	0	135	None	False	0	0	0	0	0	135	0|0|0|0|0|0|0|0|0|0|0|0|3|20|0|0|159|4|60|0|0|0|2|0|241|0|135|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
136	白玉宝珠	0	0	0	Items	0	136	None	False	0	0	0	0	0	136	0|0|0|0|0|0|0|0|0|0|0|0|4|20|0|0|159|4|60|0|0|0|2|0|242|0|136|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
137	初次邮件	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	137	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
138	喜爱邮件	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	138	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
139	邀请邮件	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	139	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
140	感谢邮件	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	140	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
141	询问邮件	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	141	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
142	推荐邮件	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	142	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
143	回复邮件	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	143	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
144	桥梁邮件Ｓ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	144	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
145	桥梁邮件Ｈ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	145	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
146	桥梁邮件Ｃ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	146	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
147	桥梁邮件Ｖ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	147	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
148	桥梁邮件Ｗ	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	148	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
149	樱子果	80	0	0	Berries	12	149	Berries	True	0	0	0	0	0	149	80|0|0|0|0|0|0|0|0|0|0|0|5|0|1|80|137|51|10|12|0|1|8|1|0|0|149|0|3|0|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
150	零余果	80	0	0	Berries	12	150	Berries	True	1	0	0	0	0	150	80|0|0|0|0|0|0|0|0|0|0|0|6|0|2|80|138|51|10|12|0|1|8|1|1|0|150|0|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
151	桃桃果	80	0	0	Berries	12	151	Berries	True	2	0	0	0	0	151	80|0|0|0|0|0|0|0|0|0|0|0|7|0|3|80|140|51|10|12|0|1|8|1|2|0|151|0|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
152	莓莓果	80	0	0	Berries	12	152	Berries	True	3	0	0	0	0	152	80|0|0|0|0|0|0|0|0|0|0|0|8|0|4|80|139|51|10|12|0|1|8|1|3|0|152|0|3|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
153	利木果	80	0	0	Berries	12	153	Berries	True	4	0	0	0	0	153	80|0|0|0|0|0|0|0|0|0|0|0|9|0|5|80|142|51|10|12|0|1|8|1|4|0|153|0|3|4|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
154	苹野果	80	0	0	Berries	12	154	Berries	True	5	0	0	0	0	154	80|0|0|0|0|0|0|0|0|0|0|0|10|10|6|80|129|51|10|12|0|1|8|1|5|0|154|0|3|5|0|0|0|0|0|1|0|0|0|0|0|0|0|0|10|0|0|0
155	橙橙果	80	0	0	Berries	12	155	Berries	True	6	0	0	0	0	155	80|0|0|0|0|0|0|0|0|0|0|0|1|10|7|80|131|51|10|12|0|1|8|1|6|0|155|0|3|6|0|0|0|0|0|4|0|0|0|0|0|0|0|10|0|0|0|0
156	柿仔果	80	0	0	Berries	12	156	Berries	True	7	0	0	0	0	156	80|0|0|0|0|0|0|0|0|0|0|0|11|0|8|80|132|51|10|12|0|1|8|1|7|0|156|0|3|7|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
157	木子果	80	0	0	Berries	12	157	Berries	True	8	0	0	0	0	157	80|0|0|0|0|0|0|0|0|0|0|0|12|0|9|80|130|51|10|12|0|1|8|1|8|0|157|0|3|8|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
158	文柚果	80	0	0	Berries	12	158	Berries	True	9	0	0	0	0	158	80|0|0|0|0|0|0|0|0|0|0|0|13|25|10|80|141|51|10|12|0|1|8|1|9|0|158|0|3|9|0|0|0|0|0|4|0|0|0|0|0|0|0|253|0|0|0|0
159	勿花果	80	0	0	Berries	12	159	Berries	True	10	0	0	0	0	159	80|0|0|0|0|0|0|0|0|0|0|0|14|3|11|80|134|19|10|12|0|1|8|1|10|0|159|0|3|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
160	异奇果	80	0	0	Berries	12	160	Berries	True	11	0	0	0	0	160	80|0|0|0|0|0|0|0|0|0|0|0|15|3|12|80|133|19|10|12|0|1|8|1|11|0|160|0|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
161	芒芒果	80	0	0	Berries	12	161	Berries	True	12	0	0	0	0	161	80|0|0|0|0|0|0|0|0|0|0|0|16|3|13|80|135|19|10|12|0|1|8|1|12|0|161|0|3|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
162	乐芭果	80	0	0	Berries	12	162	Berries	True	13	0	0	0	0	162	80|0|0|0|0|0|0|0|0|0|0|0|17|3|14|80|143|19|10|12|0|1|8|1|13|0|162|0|3|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
163	芭亚果	80	0	0	Berries	12	163	Berries	True	14	0	0	0	0	163	80|0|0|0|0|0|0|0|0|0|0|0|18|3|15|80|144|19|10|12|0|1|8|1|14|0|163|0|3|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
164	蔓莓果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	164	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
165	墨莓果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	165	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
166	蕉香果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	166	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
167	西梨果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	167	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
168	凰梨果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	168	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
169	榴石果	80	0	0	Berries	12	169	Berries	True	15	0	0	0	0	169	80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|142|3|10|12|0|1|8|1|15|0|169|0|3|15|0|0|0|0|0|8|28|246|0|0|0|0|0|0|0|10|5|1
170	藻根果	80	0	0	Berries	12	170	Berries	True	16	0	0	0	0	170	80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|129|3|10|12|0|1|8|1|16|0|170|0|3|16|0|0|0|0|0|16|28|0|246|0|0|0|0|0|0|10|5|1
171	比巴果	80	0	0	Berries	12	171	Berries	True	17	0	0	0	0	171	80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|131|3|10|12|0|1|8|1|17|0|171|0|3|17|0|0|0|0|0|32|28|0|0|246|0|0|0|0|0|10|5|1
172	哈密果	80	0	0	Berries	12	172	Berries	True	18	0	0	0	0	172	80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|132|3|10|12|0|1|8|1|18|0|172|0|3|18|0|0|0|0|0|128|28|0|0|0|0|246|0|0|0|10|5|1
173	萄葡果	80	0	0	Berries	12	173	Berries	True	19	0	0	0	0	173	80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|130|3|10|12|0|1|8|1|19|0|173|0|3|19|0|0|0|0|0|0|29|0|0|0|0|0|246|0|0|10|5|1
174	茄番果	80	0	0	Berries	12	174	Berries	True	20	0	0	0	0	174	80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|141|3|10|12|0|1|8|1|20|0|174|0|3|20|0|0|0|0|0|64|28|0|0|0|246|0|0|0|0|10|5|1
175	玉黍果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	175	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
176	岳竹果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	176	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
177	茸丹果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	177	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
178	檬柠果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	178	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
179	刺角果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	179	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
180	椰木果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	180	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181	瓜西果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	181	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
182	金枕果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	182	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
183	靛莓果	0	0	0	Medicine	0	-1	None	False	0	0	0	0	0	183	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|32|0|0|0|0|255|0|0|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
184	巧可果	80	0	0	Berries	12	184	Berries	True	21	0	0	0	0	184	80|0|0|0|0|0|0|0|0|0|0|0|19|0|0|80|137|3|10|12|0|1|8|1|21|0|184|0|3|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
185	千香果	80	0	0	Berries	12	185	Berries	True	22	0	0	0	0	185	80|0|0|0|0|0|0|0|0|0|0|0|20|0|0|80|138|3|10|12|0|1|8|1|22|0|185|0|3|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
186	烛木果	80	0	0	Berries	12	186	Berries	True	23	0	0	0	0	186	80|0|0|0|0|0|0|0|0|0|0|0|21|0|0|80|140|3|10|12|0|1|8|1|23|0|186|0|3|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
187	罗子果	80	0	0	Berries	12	187	Berries	True	24	0	0	0	0	187	80|0|0|0|0|0|0|0|0|0|0|0|22|0|0|80|139|3|10|12|0|1|8|1|24|0|187|0|3|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
188	番荔果	80	0	0	Berries	12	188	Berries	True	25	0	0	0	0	188	80|0|0|0|0|0|0|0|0|0|0|0|23|0|0|80|142|3|10|12|0|1|8|1|25|0|188|0|3|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
189	莲蒲果	80	0	0	Berries	12	189	Berries	True	26	0	0	0	0	189	80|0|0|0|0|0|0|0|0|0|0|0|24|0|0|80|129|3|10|12|0|1|8|1|26|0|189|0|3|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
190	通通果	80	0	0	Berries	12	190	Berries	True	27	0	0	0	0	190	80|0|0|0|0|0|0|0|0|0|0|0|25|0|0|80|131|3|10|12|0|1|8|1|27|0|190|0|3|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
191	腰木果	80	0	0	Berries	12	191	Berries	True	28	0	0	0	0	191	80|0|0|0|0|0|0|0|0|0|0|0|26|0|0|80|132|3|10|12|0|1|8|1|28|0|191|0|3|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
192	棱瓜果	80	0	0	Berries	12	192	Berries	True	29	0	0	0	0	192	80|0|0|0|0|0|0|0|0|0|0|0|27|0|0|80|130|3|10|12|0|1|8|1|29|0|192|0|3|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
193	福禄果	80	0	0	Berries	12	193	Berries	True	30	0	0	0	0	193	80|0|0|0|0|0|0|0|0|0|0|0|28|0|0|80|141|3|10|12|0|1|8|1|30|0|193|0|3|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
194	扁樱果	80	0	0	Berries	12	194	Berries	True	31	0	0	0	0	194	80|0|0|0|0|0|0|0|0|0|0|0|29|0|0|80|134|3|10|12|0|1|8|1|31|0|194|0|3|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
195	草蚕果	80	0	0	Berries	12	195	Berries	True	32	0	0	0	0	195	80|0|0|0|0|0|0|0|0|0|0|0|30|0|0|80|133|3|10|12|0|1|8|1|32|0|195|0|3|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
196	佛柑果	80	0	0	Berries	12	196	Berries	True	33	0	0	0	0	196	80|0|0|0|0|0|0|0|0|0|0|0|31|0|0|80|135|3|10|12|0|1|8|1|33|0|196|0|3|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
197	莓榴果	80	0	0	Berries	12	197	Berries	True	34	0	0	0	0	197	80|0|0|0|0|0|0|0|0|0|0|0|32|0|0|80|143|3|10|12|0|1|8|1|34|0|197|0|3|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
198	刺耳果	80	0	0	Berries	12	198	Berries	True	35	0	0	0	0	198	80|0|0|0|0|0|0|0|0|0|0|0|33|0|0|80|144|3|10|12|0|1|8|1|35|0|198|0|3|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
199	霹霹果	80	0	0	Berries	12	199	Berries	True	36	0	0	0	0	199	80|0|0|0|0|0|0|0|0|0|0|0|34|0|0|80|136|3|10|12|0|1|8|1|36|0|199|0|3|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
200	灯浆果	80	0	0	Berries	12	200	Berries	True	37	0	0	0	0	200	80|0|0|0|0|0|0|0|0|0|0|0|35|0|0|80|128|3|10|12|0|1|8|1|38|0|200|0|3|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
201	枝荔果	80	0	0	Berries	12	201	Berries	True	38	0	0	0	0	201	80|0|0|0|0|0|0|0|0|0|0|0|36|4|16|100|139|19|10|12|0|1|8|1|39|0|201|0|3|38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
202	龙睛果	80	0	0	Berries	12	202	Berries	True	39	0	0	0	0	202	80|0|0|0|0|0|0|0|0|0|0|0|37|4|17|100|142|19|10|12|0|1|8|1|40|0|202|0|3|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
